os,version,position_url,position,download_position,download_url
win64,60.0.3112.90,https://omahaproxy.appspot.com/deps.json?version=60.0.3112.90,474897,474896,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F474896%2Fchrome-win32.zip?generation=1495770762515898&alt=media
win64,60.0.3112.78,https://omahaproxy.appspot.com/deps.json?version=60.0.3112.78,474897,474896,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F474896%2Fchrome-win32.zip?generation=1495770762515898&alt=media
win64,64.0.3282.186,https://omahaproxy.appspot.com/deps.json?version=64.0.3282.186,520840,520834,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F520834%2Fchrome-win32.zip?generation=1512100845277658&alt=media
win64,59.0.3071.104,https://omahaproxy.appspot.com/deps.json?version=59.0.3071.104,464641,464638,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F464638%2Fchrome-win32.zip?generation=1492133913210486&alt=media
win64,57.0.2987.133,https://omahaproxy.appspot.com/deps.json?version=57.0.2987.133,444943,444948,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F444948%2Fchrome-win32.zip?generation=1484880590516703&alt=media
win64,59.0.3071.109,https://omahaproxy.appspot.com/deps.json?version=59.0.3071.109,464641,464638,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F464638%2Fchrome-win32.zip?generation=1492133913210486&alt=media
win64,58.0.3029.81,https://omahaproxy.appspot.com/deps.json?version=58.0.3029.81,454471,454473,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F454473%2Fchrome-win32.zip?generation=1488510231804447&alt=media
win64,60.0.3112.101,https://omahaproxy.appspot.com/deps.json?version=60.0.3112.101,474897,474896,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F474896%2Fchrome-win32.zip?generation=1495770762515898&alt=media
win64,58.0.3029.96,https://omahaproxy.appspot.com/deps.json?version=58.0.3029.96,454471,454473,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F454473%2Fchrome-win32.zip?generation=1488510231804447&alt=media
win64,61.0.3163.91,https://omahaproxy.appspot.com/deps.json?version=61.0.3163.91,488528,488538,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F488538%2Fchrome-win32.zip?generation=1500602789365837&alt=media
win64,67.0.3396.62,https://omahaproxy.appspot.com/deps.json?version=67.0.3396.62,550428,550431,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F550431%2Fchrome-win32.zip?generation=1523581060587232&alt=media
win64,54.0.2840.99,https://omahaproxy.appspot.com/deps.json?version=54.0.2840.99,414607,414607,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F414607%2Fchrome-win32.zip?generation=1472176430462000&alt=media
win64,54.0.2840.87,https://omahaproxy.appspot.com/deps.json?version=54.0.2840.87,414607,414607,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F414607%2Fchrome-win32.zip?generation=1472176430462000&alt=media
win64,54.0.2840.71,https://omahaproxy.appspot.com/deps.json?version=54.0.2840.71,414607,414607,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F414607%2Fchrome-win32.zip?generation=1472176430462000&alt=media
win64,57.0.2987.98,https://omahaproxy.appspot.com/deps.json?version=57.0.2987.98,444943,444948,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F444948%2Fchrome-win32.zip?generation=1484880590516703&alt=media
win64,56.0.2924.87,https://omahaproxy.appspot.com/deps.json?version=56.0.2924.87,433059,433064,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F433064%2Fchrome-win32.zip?generation=1479443091808000&alt=media
win64,54.0.2840.59,https://omahaproxy.appspot.com/deps.json?version=54.0.2840.59,414607,414607,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F414607%2Fchrome-win32.zip?generation=1472176430462000&alt=media
win64,53.0.2785.143,https://omahaproxy.appspot.com/deps.json?version=53.0.2785.143,403382,403380,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F403380%2Fchrome-win32.zip?generation=1467337937353000&alt=media
win64,55.0.2883.75,https://omahaproxy.appspot.com/deps.json?version=55.0.2883.75,423768,423768,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F423768%2Fchrome-win32.zip?generation=1475804841898000&alt=media
win64,53.0.2785.113,https://omahaproxy.appspot.com/deps.json?version=53.0.2785.113,403382,403380,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F403380%2Fchrome-win32.zip?generation=1467337937353000&alt=media
win64,53.0.2785.116,https://omahaproxy.appspot.com/deps.json?version=53.0.2785.116,403382,403380,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F403380%2Fchrome-win32.zip?generation=1467337937353000&alt=media
win64,53.0.2785.101,https://omahaproxy.appspot.com/deps.json?version=53.0.2785.101,403382,403380,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F403380%2Fchrome-win32.zip?generation=1467337937353000&alt=media
win64,59.0.3071.86,https://omahaproxy.appspot.com/deps.json?version=59.0.3071.86,464641,464638,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F464638%2Fchrome-win32.zip?generation=1492133913210486&alt=media
win64,53.0.2785.89,https://omahaproxy.appspot.com/deps.json?version=53.0.2785.89,403382,403380,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F403380%2Fchrome-win32.zip?generation=1467337937353000&alt=media
win64,58.0.3029.110,https://omahaproxy.appspot.com/deps.json?version=58.0.3029.110,454471,454473,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F454473%2Fchrome-win32.zip?generation=1488510231804447&alt=media
win64,52.0.2743.82,https://omahaproxy.appspot.com/deps.json?version=52.0.2743.82,394939,394938,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F394938%2Fchrome-win32.zip?generation=1463707579148000&alt=media
win64,56.0.2924.76,https://omahaproxy.appspot.com/deps.json?version=56.0.2924.76,433059,433064,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F433064%2Fchrome-win32.zip?generation=1479443091808000&alt=media
win64,52.0.2743.116,https://omahaproxy.appspot.com/deps.json?version=52.0.2743.116,394939,394938,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F394938%2Fchrome-win32.zip?generation=1463707579148000&alt=media
win64,57.0.2987.110,https://omahaproxy.appspot.com/deps.json?version=57.0.2987.110,444943,444948,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F444948%2Fchrome-win32.zip?generation=1484880590516703&alt=media
win64,55.0.2883.87,https://omahaproxy.appspot.com/deps.json?version=55.0.2883.87,423768,423768,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F423768%2Fchrome-win32.zip?generation=1475804841898000&alt=media
linux,49.0.2623.112,https://omahaproxy.appspot.com/deps.json?version=49.0.2623.112,369907,369908,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F369908%2Fchrome-linux.zip?generation=1452908561121000&alt=media
linux,49.0.2623.110,https://omahaproxy.appspot.com/deps.json?version=49.0.2623.110,369907,369908,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F369908%2Fchrome-linux.zip?generation=1452908561121000&alt=media
linux,49.0.2623.108,https://omahaproxy.appspot.com/deps.json?version=49.0.2623.108,369907,369908,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F369908%2Fchrome-linux.zip?generation=1452908561121000&alt=media
linux,48.0.2564.103,https://omahaproxy.appspot.com/deps.json?version=48.0.2564.103,359700,359696,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F359696%2Fchrome-linux.zip?generation=1447463123267000&alt=media
linux,50.0.2661.75,https://omahaproxy.appspot.com/deps.json?version=50.0.2661.75,378081,378085,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F378085%2Fchrome-linux.zip?generation=1456541197691000&alt=media
linux,49.0.2623.87,https://omahaproxy.appspot.com/deps.json?version=49.0.2623.87,369907,369908,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F369908%2Fchrome-linux.zip?generation=1452908561121000&alt=media
linux,50.0.2661.94,https://omahaproxy.appspot.com/deps.json?version=50.0.2661.94,378081,378085,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F378085%2Fchrome-linux.zip?generation=1456541197691000&alt=media
linux,50.0.2661.102,https://omahaproxy.appspot.com/deps.json?version=50.0.2661.102,378081,378085,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F378085%2Fchrome-linux.zip?generation=1456541197691000&alt=media
linux,48.0.2564.97,https://omahaproxy.appspot.com/deps.json?version=48.0.2564.97,359700,359696,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F359696%2Fchrome-linux.zip?generation=1447463123267000&alt=media
linux,49.0.2623.75,https://omahaproxy.appspot.com/deps.json?version=49.0.2623.75,369907,369908,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F369908%2Fchrome-linux.zip?generation=1452908561121000&alt=media
linux,50.0.2661.86,https://omahaproxy.appspot.com/deps.json?version=50.0.2661.86,378081,378085,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F378085%2Fchrome-linux.zip?generation=1456541197691000&alt=media
linux,45.0.2454.93,https://omahaproxy.appspot.com/deps.json?version=45.0.2454.93,338390,338391,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F338391%2Fchrome-linux.zip?generation=1436571053951000&alt=media
linux,44.0.2403.155,https://omahaproxy.appspot.com/deps.json?version=44.0.2403.155,330231,330231,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F330231%2Fchrome-linux.zip?generation=1431733472050000&alt=media
linux,43.0.2357.134,https://omahaproxy.appspot.com/deps.json?version=43.0.2357.134,323860,323860,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F323860%2Fchrome-linux.zip?generation=1428109362406000&alt=media
linux,45.0.2454.85,https://omahaproxy.appspot.com/deps.json?version=45.0.2454.85,338390,338391,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F338391%2Fchrome-linux.zip?generation=1436571053951000&alt=media
linux,47.0.2526.73,https://omahaproxy.appspot.com/deps.json?version=47.0.2526.73,352221,352221,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F352221%2Fchrome-linux.zip?generation=1443837571201000&alt=media
linux,46.0.2490.80,https://omahaproxy.appspot.com/deps.json?version=46.0.2490.80,344925,344924,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F344924%2Fchrome-linux.zip?generation=1440202875395000&alt=media
linux,45.0.2454.99,https://omahaproxy.appspot.com/deps.json?version=45.0.2454.99,338390,338391,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F338391%2Fchrome-linux.zip?generation=1436571053951000&alt=media
linux,44.0.2403.107,https://omahaproxy.appspot.com/deps.json?version=44.0.2403.107,330231,330231,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F330231%2Fchrome-linux.zip?generation=1431733472050000&alt=media
linux,46.0.2490.71,https://omahaproxy.appspot.com/deps.json?version=46.0.2490.71,344925,344924,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F344924%2Fchrome-linux.zip?generation=1440202875395000&alt=media
linux,45.0.2454.101,https://omahaproxy.appspot.com/deps.json?version=45.0.2454.101,338390,338391,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F338391%2Fchrome-linux.zip?generation=1436571053951000&alt=media
linux,47.0.2526.80,https://omahaproxy.appspot.com/deps.json?version=47.0.2526.80,352221,352221,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F352221%2Fchrome-linux.zip?generation=1443837571201000&alt=media
linux,48.0.2564.82,https://omahaproxy.appspot.com/deps.json?version=48.0.2564.82,359700,359696,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F359696%2Fchrome-linux.zip?generation=1447463123267000&alt=media
linux,44.0.2403.157,https://omahaproxy.appspot.com/deps.json?version=44.0.2403.157,330231,330231,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F330231%2Fchrome-linux.zip?generation=1431733472050000&alt=media
linux,44.0.2403.130,https://omahaproxy.appspot.com/deps.json?version=44.0.2403.130,330231,330231,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F330231%2Fchrome-linux.zip?generation=1431733472050000&alt=media
linux,43.0.2357.132,https://omahaproxy.appspot.com/deps.json?version=43.0.2357.132,323860,323860,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F323860%2Fchrome-linux.zip?generation=1428109362406000&alt=media
linux,43.0.2357.65,https://omahaproxy.appspot.com/deps.json?version=43.0.2357.65,323860,323860,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F323860%2Fchrome-linux.zip?generation=1428109362406000&alt=media
linux,47.0.2526.111,https://omahaproxy.appspot.com/deps.json?version=47.0.2526.111,352221,352221,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F352221%2Fchrome-linux.zip?generation=1443837571201000&alt=media
linux,43.0.2357.81,https://omahaproxy.appspot.com/deps.json?version=43.0.2357.81,323860,323860,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F323860%2Fchrome-linux.zip?generation=1428109362406000&alt=media
linux,42.0.2311.152,https://omahaproxy.appspot.com/deps.json?version=42.0.2311.152,317474,317472,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F317472%2Fchrome-linux.zip?generation=1424482140361000&alt=media
linux,47.0.2526.106,https://omahaproxy.appspot.com/deps.json?version=47.0.2526.106,352221,352221,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F352221%2Fchrome-linux.zip?generation=1443837571201000&alt=media
linux,41.0.2272.118,https://omahaproxy.appspot.com/deps.json?version=41.0.2272.118,310958,310958,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F310958%2Fchrome-linux.zip?generation=1420864530808000&alt=media
linux,41.0.2272.101,https://omahaproxy.appspot.com/deps.json?version=41.0.2272.101,310958,310958,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F310958%2Fchrome-linux.zip?generation=1420864530808000&alt=media
linux,41.0.2272.89,https://omahaproxy.appspot.com/deps.json?version=41.0.2272.89,310958,310958,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F310958%2Fchrome-linux.zip?generation=1420864530808000&alt=media
linux,41.0.2272.76,https://omahaproxy.appspot.com/deps.json?version=41.0.2272.76,310958,310958,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F310958%2Fchrome-linux.zip?generation=1420864530808000&alt=media
linux,42.0.2311.135,https://omahaproxy.appspot.com/deps.json?version=42.0.2311.135,317474,317472,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F317472%2Fchrome-linux.zip?generation=1424482140361000&alt=media
linux,40.0.2214.115,https://omahaproxy.appspot.com/deps.json?version=40.0.2214.115,303346,303345,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F303345%2Fchrome-linux.zip?generation=1415411850881000&alt=media
linux,40.0.2214.111,https://omahaproxy.appspot.com/deps.json?version=40.0.2214.111,303346,303345,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F303345%2Fchrome-linux.zip?generation=1415411850881000&alt=media
linux,46.0.2490.86,https://omahaproxy.appspot.com/deps.json?version=46.0.2490.86,344925,344924,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F344924%2Fchrome-linux.zip?generation=1440202875395000&alt=media
linux,44.0.2403.125,https://omahaproxy.appspot.com/deps.json?version=44.0.2403.125,330231,330231,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F330231%2Fchrome-linux.zip?generation=1431733472050000&alt=media
linux,39.0.2171.95,https://omahaproxy.appspot.com/deps.json?version=39.0.2171.95,297060,297059,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F297059%2Fchrome-linux.zip?generation=1411772053960000&alt=media
linux,38.0.2125.122,https://omahaproxy.appspot.com/deps.json?version=38.0.2125.122,290040,290041,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F290041%2Fchrome-linux.zip?generation=1408146493043000&alt=media
linux,38.0.2125.111,https://omahaproxy.appspot.com/deps.json?version=38.0.2125.111,290040,290041,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F290041%2Fchrome-linux.zip?generation=1408146493043000&alt=media
linux,38.0.2125.104,https://omahaproxy.appspot.com/deps.json?version=38.0.2125.104,290040,290041,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F290041%2Fchrome-linux.zip?generation=1408146493043000&alt=media
linux,44.0.2403.89,https://omahaproxy.appspot.com/deps.json?version=44.0.2403.89,330231,330231,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F330231%2Fchrome-linux.zip?generation=1431733472050000&alt=media
linux,48.0.2564.116,https://omahaproxy.appspot.com/deps.json?version=48.0.2564.116,359700,359696,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F359696%2Fchrome-linux.zip?generation=1447463123267000&alt=media
linux,39.0.2171.99,https://omahaproxy.appspot.com/deps.json?version=39.0.2171.99,297060,297059,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F297059%2Fchrome-linux.zip?generation=1411772053960000&alt=media
linux,38.0.2125.101,https://omahaproxy.appspot.com/deps.json?version=38.0.2125.101,290040,290041,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F290041%2Fchrome-linux.zip?generation=1408146493043000&alt=media
linux,37.0.2062.120,https://omahaproxy.appspot.com/deps.json?version=37.0.2062.120,278856,278862,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F278862%2Fchrome-linux.zip?generation=1406077490996000&alt=media
linux,48.0.2564.109,https://omahaproxy.appspot.com/deps.json?version=48.0.2564.109,359700,359696,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F359696%2Fchrome-linux.zip?generation=1447463123267000&alt=media
linux,43.0.2357.130,https://omahaproxy.appspot.com/deps.json?version=43.0.2357.130,323860,323860,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F323860%2Fchrome-linux.zip?generation=1428109362406000&alt=media
linux,43.0.2357.124,https://omahaproxy.appspot.com/deps.json?version=43.0.2357.124,323860,323860,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux%2F323860%2Fchrome-linux.zip?generation=1428109362406000&alt=media
linux64,77.0.3865.90,https://omahaproxy.appspot.com/deps.json?version=77.0.3865.90,681094,681090,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F681090%2Fchrome-linux.zip?generation=1564102126574765&alt=media
linux64,77.0.3865.75,https://omahaproxy.appspot.com/deps.json?version=77.0.3865.75,681094,681090,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F681090%2Fchrome-linux.zip?generation=1564102126574765&alt=media
linux64,78.0.3904.70,https://omahaproxy.appspot.com/deps.json?version=78.0.3904.70,693954,693954,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F693954%2Fchrome-linux.zip?generation=1567721852304759&alt=media
linux64,77.0.3865.120,https://omahaproxy.appspot.com/deps.json?version=77.0.3865.120,681094,681090,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F681090%2Fchrome-linux.zip?generation=1564102126574765&alt=media
linux64,76.0.3809.87,https://omahaproxy.appspot.com/deps.json?version=76.0.3809.87,665002,665006,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F665006%2Fchrome-linux.zip?generation=1559267949433976&alt=media
linux64,74.0.3729.169,https://omahaproxy.appspot.com/deps.json?version=74.0.3729.169,638880,638880,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F638880%2Fchrome-linux.zip?generation=1552011881622744&alt=media
linux64,75.0.3770.100,https://omahaproxy.appspot.com/deps.json?version=75.0.3770.100,652427,652428,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F652428%2Fchrome-linux.zip?generation=1555635894690119&alt=media
linux64,75.0.3770.90,https://omahaproxy.appspot.com/deps.json?version=75.0.3770.90,652427,652428,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F652428%2Fchrome-linux.zip?generation=1555635894690119&alt=media
linux64,74.0.3729.131,https://omahaproxy.appspot.com/deps.json?version=74.0.3729.131,638880,638880,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F638880%2Fchrome-linux.zip?generation=1552011881622744&alt=media
linux64,74.0.3729.108,https://omahaproxy.appspot.com/deps.json?version=74.0.3729.108,638880,638880,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F638880%2Fchrome-linux.zip?generation=1552011881622744&alt=media
linux64,72.0.3626.81,https://omahaproxy.appspot.com/deps.json?version=72.0.3626.81,612437,612434,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F612434%2Fchrome-linux.zip?generation=1543535498055804&alt=media
linux64,72.0.3626.109,https://omahaproxy.appspot.com/deps.json?version=72.0.3626.109,612437,612434,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F612434%2Fchrome-linux.zip?generation=1543535498055804&alt=media
linux64,72.0.3626.119,https://omahaproxy.appspot.com/deps.json?version=72.0.3626.119,612437,612434,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F612434%2Fchrome-linux.zip?generation=1543535498055804&alt=media
linux64,71.0.3578.80,https://omahaproxy.appspot.com/deps.json?version=71.0.3578.80,599034,599034,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F599034%2Fchrome-linux.zip?generation=1539304759226495&alt=media
linux64,69.0.3497.81,https://omahaproxy.appspot.com/deps.json?version=69.0.3497.81,576753,576753,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F576753%2Fchrome-linux.zip?generation=1532051976706023&alt=media
linux64,68.0.3440.106,https://omahaproxy.appspot.com/deps.json?version=68.0.3440.106,561733,561732,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F561732%2Fchrome-linux.zip?generation=1527214387802166&alt=media
linux64,72.0.3626.96,https://omahaproxy.appspot.com/deps.json?version=72.0.3626.96,612437,612434,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F612434%2Fchrome-linux.zip?generation=1543535498055804&alt=media
linux64,75.0.3770.80,https://omahaproxy.appspot.com/deps.json?version=75.0.3770.80,652427,652428,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F652428%2Fchrome-linux.zip?generation=1555635894690119&alt=media
linux64,75.0.3770.142,https://omahaproxy.appspot.com/deps.json?version=75.0.3770.142,652427,652428,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F652428%2Fchrome-linux.zip?generation=1555635894690119&alt=media
linux64,74.0.3729.157,https://omahaproxy.appspot.com/deps.json?version=74.0.3729.157,638880,638880,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F638880%2Fchrome-linux.zip?generation=1552011881622744&alt=media
linux64,73.0.3683.86,https://omahaproxy.appspot.com/deps.json?version=73.0.3683.86,625896,625894,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F625894%2Fchrome-linux.zip?generation=1548376675982715&alt=media
linux64,73.0.3683.75,https://omahaproxy.appspot.com/deps.json?version=73.0.3683.75,625896,625894,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F625894%2Fchrome-linux.zip?generation=1548376675982715&alt=media
linux64,69.0.3497.100,https://omahaproxy.appspot.com/deps.json?version=69.0.3497.100,576753,576753,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F576753%2Fchrome-linux.zip?generation=1532051976706023&alt=media
linux64,67.0.3396.87,https://omahaproxy.appspot.com/deps.json?version=67.0.3396.87,550428,550430,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F550430%2Fchrome-linux.zip?generation=1523579512891725&alt=media
linux64,70.0.3538.67,https://omahaproxy.appspot.com/deps.json?version=70.0.3538.67,587811,587811,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F587811%2Fchrome-linux.zip?generation=1535668921668411&alt=media
linux64,69.0.3497.92,https://omahaproxy.appspot.com/deps.json?version=69.0.3497.92,576753,576753,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F576753%2Fchrome-linux.zip?generation=1532051976706023&alt=media
linux64,68.0.3440.75,https://omahaproxy.appspot.com/deps.json?version=68.0.3440.75,561733,561732,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F561732%2Fchrome-linux.zip?generation=1527214387802166&alt=media
linux64,67.0.3396.99,https://omahaproxy.appspot.com/deps.json?version=67.0.3396.99,550428,550430,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F550430%2Fchrome-linux.zip?generation=1523579512891725&alt=media
linux64,73.0.3683.103,https://omahaproxy.appspot.com/deps.json?version=73.0.3683.103,625896,625894,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F625894%2Fchrome-linux.zip?generation=1548376675982715&alt=media
linux64,66.0.3359.139,https://omahaproxy.appspot.com/deps.json?version=66.0.3359.139,540276,540276,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F540276%2Fchrome-linux.zip?generation=1519938236072713&alt=media
linux64,67.0.3396.62,https://omahaproxy.appspot.com/deps.json?version=67.0.3396.62,550428,550430,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F550430%2Fchrome-linux.zip?generation=1523579512891725&alt=media
linux64,67.0.3396.79,https://omahaproxy.appspot.com/deps.json?version=67.0.3396.79,550428,550430,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Linux_x64%2F550430%2Fchrome-linux.zip?generation=1523579512891725&alt=media
